order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD334984,ID3106294940,2019-05-19,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",7240,70.06,-37.8062405,144.93197980000005,5,6948.06,Autumn,False,1.5079,good phone good phone,True
ORD477085,ID2188404538,2019-08-22,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('iStream', 1)]",10330,62.26,-37.8131356,144.9668918,0,10392.26,Winter,False,0.6512,its is very easy to use love it its a good phone good camera,True
ORD421590,ID2992212845,2019-05-06,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",14715,63.46,-37.8230011,144.9708771,0,14778.46,Autumn,False,0.5041,"i like olivia phones i bought this phone as an upgrade to an older olivia phone that had bricked. i'm very happy with every aspect of the new phone. the battery life is crazy good, and is a major reason i bought the phone.",True
ORD458494,ID0579981520,2019-01-03,Thompson,"[('Olivia x460', 1), ('Thunder line', 1), ('iAssist Line', 2)]",7855,71.53,-37.8087646,144.94269690000004,5,7533.78,Summer,False,0.5806,"the battery health i checked 'settings/battery/battery health(beta)', which said "" your battery's health is significantly degraded."" i bought a ""refurbished"" alcon, and expected its battery was good, but it wasn't.",True
ORD137578,ID5402876540,2019-11-04,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",11725,100.14,-37.8210367,144.9771467,15,10066.39,Spring,True,0.7211,best phone ever for the money! best phone i've ever had especially for the price! super fast processor!,True
ORD036836,ID0781145741,2019-06-11,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,82.41,-37.8002304,144.9432404,0,5302.41,Winter,True,1.4254,sapphire blue my favourite! i am so amaze by this phone..its fast..accurate and very attractive..the features it carries makes my very day task much more easier..excellent phone anyone should have!,True
ORD128955,ID4157118490,2019-01-11,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 2)]",21770,94.6,-37.8183154,144.9968188,10,19687.6,Summer,True,0.9365,yes thought the picture quality would be better... i hear excellently lon this device,True
ORD138200,ID3215106486,2019-01-06,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",13325,70.17,-37.808936,144.9520784,0,13395.17,Summer,False,0.6059,awesome my mom loves her new phone.... and it workd great in jamaica,True
ORD390796,ID5167159987,2019-10-23,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",15770,88.42,-37.8116581,145.0045714,15,13492.92,Spring,True,0.8419,don't trust seller purchased phone and after 2 months started having problems with it! have had numerous barrage phones before and never had this problem!!!!!! purchased two and the second one will not activate!!!!! problem is that it was a couple of months before i activated phone so no longer able to return!!!!!!!!!!,False
ORD307867,ID0144720435,2019-06-14,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2), ('Universe Note', 1)]",16800,78.99,-37.8195035,144.95668030000004,0,16878.99,Winter,True,1.1363,great i had mine unlocked and it now works with verizon,True
ORD008732,ID2291073982,2019-06-08,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550,53.55,-37.8106368,144.9605957,15,4771.05,Winter,False,1.1853,"poor quality battery the battery is trash....after six months of ownership, it must be charged every day...even when no calls are made or received.",False
ORD492708,ID1492175303,2019-06-15,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",8855,56.34,-37.8026319,144.9636393,10,8025.84,Winter,False,1.8366,i wouldn’t do it 🤷🏽‍♂️ package arrived on time. but the phone was not unlocked as advertised,False
ORD251420,ID0577455289,2019-12-19,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('iStream', 2)]",3705,102.14,-37.8238562,144.9906269,5,3621.89,Summer,True,1.5951,this phone is great for what i paid this phone is great for what i paid. just wish that i had known it was gonna be locked when i got it,True
ORD352004,ID0248746929,2019-09-13,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iStream', 2)]",1955,81.81,-37.82366270000001,144.9971191,5,1939.06,Spring,False,1.5304,five stars my husband favorite phone,True
ORD330253,ID1691676471,2019-09-09,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",20510,105.92,-37.8073495,144.9688889,0,20615.92,Spring,True,1.2532,"great phone! great phone! speakers are crappy but otherwise fast, sleek and incredible value for money. why pay $1000 for alcon or olivia, when you can have same quality for 1/4 cost.",True
ORD175827,ID1492145835,2019-11-02,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('iStream', 2), ('Candle Inferno', 1)]",7640,70.86,-37.8131513,144.95152140000005,25,5800.86,Spring,False,0.3952,five stars i love my phone and the ease of operation.,True
ORD384125,ID0591229839,2019-11-25,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 1)]",29120,82.73,-37.82551760000001,144.95160790000003,5,27746.73,Spring,False,1.4845,very good i love it,True
ORD366804,ID1960476817,2019-10-04,Thompson,"[('iStream', 2), ('Universe Note', 2), ('pearTV', 1), ('Olivia x460', 2)]",15960,60.86,-37.8179188,144.95118259999995,25,12030.86,Spring,False,0.6869,price for a single phone? who would buy this price for a single phone???,False
ORD244392,ID6167344561,2019-08-07,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('pearTV', 1)]",13360,61.02,-37.8160506,144.97222109999996,0,13421.02,Winter,False,0.3679,its a nice tablet however it could be better but you get what you pay for,True
ORD233764,ID2948774561,2019-05-26,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,67.3,-37.8079552,144.9706919,10,6196.3,Autumn,False,1.1886,good good quality and good price。,True
ORD276495,ID6167359501,2019-11-16,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 1)]",26670,103.77,-37.8093731,144.97284580000004,25,20106.27,Spring,True,1.0667,"it works i use it for my work, but it is a few time to say if the product is good or not. until now is so good",True
ORD424711,ID3132495216,2019-05-08,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,49.24,-37.8148411,144.96479240000005,0,3734.24,Autumn,False,0.5914,"decent cheap phone camera slow, in screen fingerprint reader slow, will not play fortnite.. no compatible gpu's. does not work fully on at&t as seller describes - you only get 3g and edge service. returning...",False
ORD369782,ID6167359489,2019-04-10,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1)]",4675,63.87,-37.8126443,144.9738043,5,4505.12,Autumn,False,0.7607,great deal! its like a brand new phone! ive been using it for a month and no issues. it even came with a professionally put on screen protector that works great!,True
ORD235924,ID1404223615,2019-07-20,Bakers,"[('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 1)]",11900,75.18,-37.8026418,144.99387280000005,25,9000.18,Winter,True,0.8273,this phone has all the features andyone who loves phone needs the phone is just perfect the price was amazing the quality is amazing i love it,True
ORD429189,ID0332546359,2019-03-25,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('iStream', 2), ('Alcon 10', 1)]",12570,79.26,-37.8074681,144.9428696,25,9506.76,Autumn,True,0.6871,good good,True
ORD024834,ID0711331318,2019-04-15,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",20510,67.18,-37.8066513,144.95702849999995,25,15449.68,Autumn,False,1.103,amazing gift great item,True
ORD440028,ID0746912580,2019-05-08,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",9510,52.85,-37.824146,144.9835879,0,9562.85,Autumn,False,1.3803,celular muy usado cel algo maltrato se nota demasiado el uso claro es de segunda mano,False
ORD438387,ID2941596463,2019-05-18,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",19165,63.67,-37.8194384,144.97479840000003,25,14437.42,Autumn,False,0.4709,bought this for my father as he had my old candle easy for him to use,True
ORD118752,ID4326586188,2019-09-03,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",9780,65.54,-37.8102571,144.9613166,10,8867.54,Spring,False,1.1772,don't buy from this seller it is supposed to be rugged military grade and it broke the first time i dropped it. it's been only 6 weeks and the seller will not give me a refund.,False
ORD176891,ID0638044474,2019-12-07,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 1), ('Universe Note', 2)]",10505,80.59,-37.8129005,144.9298785,5,10060.34,Summer,False,1.512,"great buy this phone was used, but looked new. it was in great condition and works really well. the battery stays charged all day and has lots of memory. i plan to purchase another one for a family member.",True
ORD447370,ID6167440975,2019-01-07,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",13805,77.3,-37.8151638,144.9636136,15,11811.55,Summer,True,0.6469,"most certainly would come with a bad battery buy but be warned the battery would come dead or almost dead. asides that , it was a very clean phone to buy",False
ORD190582,ID0777752999,2019-11-02,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",7965,89.49,-37.805842,144.955763,5,7656.24,Spring,True,1.0784,does not work with verizon does not work with verizon,False
ORD188987,ID0575428634,2019-08-21,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1)]",3405,81.04,-37.81916,144.9847744,5,3315.79,Winter,True,1.3402,dual sim works grat dual sim very useful to me.,True
ORD348671,ID0506050308,2019-09-04,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,97.1,-37.81410020000001,144.9443534,10,20095.1,Spring,True,0.2868,five stars excellent,True
ORD098229,ID0576853312,2019-12-21,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,83.37,-37.8262512,144.9951295,5,2415.62,Summer,False,1.8095,"this is a great, easy to use tablet for the price.",True
ORD254391,ID0681285248,2019-02-17,Bakers,"[('iStream', 2), ('Thunder line', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",18060,67.14,-37.8079234,144.9921256,0,18127.14,Summer,False,0.3576,five stars perfect!!,True
ORD092063,ID1033063237,2019-07-14,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Universe Note', 1)]",23530,65.21,-37.8019687,144.9973519,0,23595.21,Winter,False,0.9128,good phone looks amazing has good hardware its a no brainer buy it. only works on the tmoble or atandt network,True
ORD449202,ID2569100354,2019-07-06,Bakers,"[('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 2)]",13550,81.43,-37.823322,144.9938042,25,10243.93,Winter,True,1.4887,very happy with it-- works great the phone came with a charger and a battery. it set up almost automatically. even down loaded my contacts automatically. very happy with it-- works great,True
ORD290327,ID0708717112,2019-06-15,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 2)]",25450,78.51,-37.80602,144.95614650000005,0,25528.51,Winter,True,1.089,overall i like this. though siri on my phone can do more for what i need as i don’t have a “smart home” and don’t intend to make it one. but it’s fun and i use it for music and to have it read me my audible books.,True
ORD250728,ID3212024927,2019-03-24,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410,76.63,-37.807198,144.94871519999995,5,10916.13,Autumn,True,0.6264,"great price! good phone for seniors, easy to use, my mom loves it! :)",True
ORD249398,ID0767750983,2019-04-25,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,84.82,-37.80082210000001,144.97229119999997,5,14401.32,Autumn,True,1.9931,got a good i got lucky .. got a good phone,True
ORD127822,ID6167285763,2019-04-26,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",16950,50.5,-37.8116299,144.956389,25,12763.0,Autumn,False,0.8278,junk junk,False
ORD315682,ID3115762689,2019-07-10,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",9670,78.11,-37.8057025,144.95758840000005,15,8297.61,Winter,True,1.2075,love it no complaints,True
ORD203572,ID1445498763,2019-12-29,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 1)]",7855,81.88,-37.8166527,144.9834757,0,7936.88,Summer,True,1.2434,phone was defective. when i received the phone parts of the back of the phone were coming apart. had to return the phone.,False
ORD440592,ID0128882436,2019-12-05,Bakers,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,78.15,-37.8017178,144.9982593,10,19293.15,Summer,True,0.9592,customer's loyalty i don't recommend the devices to nobody. i purchased one and was a waste of money. the store doesn't help the customers. don't even try to purchase from the flip cells seller.,False
ORD396029,ID0041675719,2019-01-05,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Universe Note', 1), ('Alcon 10', 2)]",25030,86.4,-37.81958770000001,144.9718784,15,21361.9,Summer,True,0.2326,five stars brother is happy.,True
ORD371066,ID2213981043,2019-08-09,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 2)]",9370,79.46,-37.80497800000001,144.9832597,25,7106.96,Winter,True,1.1919,high quality product i use it for nearly half an year. it works well and i like it.,True
ORD488375,ID0583473685,2019-08-04,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1)]",19710,63.17,-37.80469650000001,144.9985598,15,16816.67,Winter,False,0.6585,"i love it good celular too good price, is similar than lumia 720 but with small price and memory sd.i think that the windows phone have future in the world of smartphone and this is a good product",True
ORD328094,ID0035285652,2019-08-25,Thompson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540,78.23,-37.803274,144.9556341,15,6487.23,Winter,True,1.2893,great my niece loves her phone,True
ORD266145,ID2069604226,2019-06-11,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iAssist Line', 2), ('Universe Note', 1)]",26660,72.45,-37.80103270000001,144.9791761,10,24066.45,Winter,False,1.7291,very good phone nice phone. wish it came with original box.,True
ORD462790,ID0312719443,2019-12-23,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",14170,83.47,-37.8007198,144.9623465,25,10710.97,Summer,False,1.891,five stars perfect,True
ORD331286,ID0247008062,2019-03-18,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",23120,66.1,-37.8104421,144.9683419,10,20874.1,Autumn,True,0.9138,disappointed this phone would not activate with our provider. sent it back.,False
ORD491185,ID3240572174,2019-05-01,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Candle Inferno', 2)]",25070,83.1,-37.8056135,144.9296361,0,25153.1,Autumn,True,1.7228,i love it exelente,True
ORD409539,ID3208518262,2019-08-02,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('Olivia x460', 2)]",10260,72.43,-37.8007247,144.972465,15,8793.43,Winter,False,2.0057,"love! great phone, no complaints!",True
ORD108194,ID1224869056,2019-02-21,Thompson,"[('pearTV', 1), ('iStream', 1), ('Candle Inferno', 1)]",6890,75.52,-37.8134275,144.94109740000005,15,5932.02,Summer,True,0.5318,"phone is not unlocked for cdma carriers (sprint, t-mobile) phone was advertised as fully unlocked and i received a device that was gsm only, waited 5 days with no phone just to receive a device that wasn’t compatible with my network. super disappointed.",False
ORD285019,ID2789606895,2019-11-13,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",8000,106.86,-37.8027353,144.9830125,15,6906.86,Spring,True,1.3447,"fabulous phone love the phone, better than my universe note8. it's fast and no bloatware.",True
ORD387924,ID4787778356,2019-04-10,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",6295,70.77,-37.799597,144.9256581,25,4792.02,Autumn,False,2.3801,candle inferno is a dream. larger screen easy to read,True
ORD294553,ID0452381262,2019-03-27,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Toshika 750', 2), ('pearTV', 1)]",28350,54.9,-37.825342600000006,144.9513179,25,21317.4,Autumn,False,1.459,it was an used broken phone it was used and broken.,False
ORD009388,ID6167344496,2019-12-20,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",12360,77.06,-37.8088313,144.9664485,10,11201.06,Summer,False,1.1206,impressive phone...on budget purchased this phone it a rush cause my lg was horrible. however after a week i was so impressed don't feel the need to upgrade. most of my friends have pear phones and constantly compliment this lucentrola. can't go wrong with this purchase.,True
ORD253512,ID6167229083,2019-04-20,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,80.36,-37.8210032,144.95522140000003,15,17386.36,Autumn,True,1.1721,"device otherwise fine / like new did not include micro usb charging cable - odd as it did include a wall charger, but no cable to attach to it. device otherwise fine / like new.",True
ORD158152,ID4283908174,2019-12-01,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",19990,93.76,-37.8110237,145.0054885,10,18084.76,Summer,True,0.9092,sometimes it gets a pink line on the screen and ... sometimes it gets a pink line on the screen and the charger that it came with did not work other than that it's cool,True
ORD047046,ID0581733257,2019-09-23,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 2)]",15275,97.25,-37.8047365,144.9270512,25,11553.5,Spring,True,1.9698,"i bought this phone in july and only lasted for ... i bought this phone in july and only lasted for two month. it will not turn on at all. olivia universe s4 sgh-i337 usa gsm unlocked cellphone, 16gb, frost white",False
ORD320372,ID0207085392,2019-05-18,Bakers,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,68.12,-37.8124455,145.0151244,5,8314.12,Autumn,False,1.7705,excellent excellent,True
ORD013466,ID0746917824,2019-11-12,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 1), ('pearTV', 1)]",12220,80.0,-37.8245088,144.9829143,5,11689.0,Spring,False,1.3469,five stars great item for a great price.,True
ORD043915,ID1982456970,2019-03-26,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,79.44,-37.8174369,144.9952241,15,3377.44,Autumn,True,0.8283,great phone! great phone at much less than universe s10 price. great battery life.,True
ORD407013,ID0130040396,2019-01-19,Thompson,"[('pearTV', 2), ('Candle Inferno', 2)]",13480,103.46,-37.8009709,144.9364078,5,12909.46,Summer,True,1.605,excellent 👍👍 excellent,True
ORD045361,ID3240572176,2019-11-10,Thompson,"[('Toshika 750', 1), ('iStream', 1), ('Thunder line', 1), ('pearTV', 1)]",12960,106.02,-37.8056525,144.9309168,0,13066.02,Spring,True,1.6213,"great phone,! i'm in love with this phone! it works well and has good features.. glad i bought this",True
ORD113782,ID6167489418,2019-12-21,Thompson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405,76.75,-37.8106562,144.9588867,5,4261.5,Summer,False,1.0633,five stars i love my new cel phone. fer,True
ORD111869,ID4416171555,2019-12-22,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",20910,94.0,-37.8056133,144.94994330000003,5,19958.5,Summer,True,0.8255,five stars thanks good price,True
ORD219167,ID0581731627,2019-12-08,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,106.6,-37.804762,144.9241477,0,6876.6,Summer,True,2.1998,this purchase exceeded my expectations! hard to believe it ... this purchase exceeded my expectations! hard to believe it is refirbished. no marks or scratches what so ever. no function glitches or issues of any kind. very pleased,True
ORD449431,ID2247182215,2019-07-30,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 1)]",7855,67.62,-37.81869920000001,144.95547140000005,0,7922.62,Winter,False,0.998,"works like a charm! the only thing this thing has wrong with it is the battery is being drained fast, which should be assumed with a phone this old. i will be buying a new battery and putting it in myself, still saved alot of money and it works like a charm",True
ORD356489,ID0498680515,2019-09-19,Bakers,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",27890,77.78,-37.80255820000001,144.9930549,10,25178.78,Spring,False,0.8498,five stars excellent buyer and everything is as discribed,True
ORD483189,ID0506050893,2019-03-24,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090,63.99,-37.8143388,144.9431597,15,11190.49,Autumn,False,0.3906,bought for my older grandparent to help with reminders. would recommend to anyone with someone in their life with dementia or memory loss. helps my grandmother remember to take medications and do daily task. she loves it because she can listen to music and ask questions,True
ORD377445,ID2277912677,2019-12-01,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410,95.94,-37.8219328,144.93754740000003,5,10935.44,Summer,True,1.328,great value great picture quality,True
ORD341690,ID1463620865,2019-01-02,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",21585,75.16,-37.8185898,144.9991671,10,19501.66,Summer,False,1.0173,"it's a very nice tablet and very economic tool, my kids enjoy it and i love the parental controls too",True
ORD411475,ID5172380749,2019-06-07,Thompson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,78.99,-37.8057681,144.93335359999998,5,20361.49,Winter,True,1.4303,five stars satisfied,True
ORD354575,ID2263404686,2019-10-26,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,67.04,-37.832478,144.9717312,0,18267.04,Spring,False,1.5573,one star didn't work.,False
ORD339981,ID2237521747,2019-01-13,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",29430,75.38,-37.8105716,145.0008345,5,28033.88,Summer,True,0.4969,scratches and not cleaned it says product is cleaned. but it’s not. both front speakers are full with dust and also have scratches on the back of the phone. not happy with this purchase,False
ORD154713,ID0145261554,2019-04-06,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050,64.47,-37.8151119,144.9612114,15,15406.97,Autumn,False,0.8296,ordered for my husband first android user this was a great purchase for first time android user from a flip phone he loves it screen is huge camera is great can't say a bad thing at all. fast shipping brand new packaging it's great,True
ORD405463,ID4418536072,2019-10-11,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Thunder line', 1)]",10250,94.57,-37.8020727,144.96336000000005,5,9832.07,Spring,True,1.8562,"verizon locked not related to the phone itself. but this is the fourth phone i've gotten from digico. several different carriers. that said unlocked. but were instead locked to digico. this is a bigger deal as updates are ending this year, so it limits future upgrade path.",False
ORD318137,ID0282854772,2019-01-08,Bakers,"[('Alcon 10', 1), ('pearTV', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",18945,82.57,-37.800225,145.00961,10,17133.07,Summer,False,1.668,"works great this is a great phone, takes fantastic pics, operates very smooth. it was an at*t phone, am using it on tmobile and it was unlocked as claimed by the seller, have run the oreo update without any issues! would definitely buy from them again.",True
ORD044447,ID0252588294,2019-04-09,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Olivia x460', 2), ('Thunder line', 2)]",9420,78.29,-37.8182748,144.9755146,25,7143.29,Autumn,True,0.5256,this phone is just the best. will definitely get the latest . a70 notting...,True
ORD396998,ID0781091464,2019-08-08,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,82.15,-37.8121831,145.01316169999996,15,5836.65,Winter,True,1.5955,i like it cell phone,True
ORD420939,ID4313862254,2019-10-02,Bakers,"[('pearTV', 1), ('Candle Inferno', 2)]",7170,104.9,-37.8198085,144.9902272,0,7274.9,Spring,True,1.1776,"works with a google fi works with google fi as of 06/16/19, not sure about continued support but worked and activated on that day. great phone for the price. wish it was a bit faster but hey...",True
ORD446311,ID1458418047,2019-12-23,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('Thunder line', 1)]",7725,82.85,-37.8196904,145.009895,0,7807.85,Summer,False,1.6814,five stars the items are good and intact!!.....its nice doing biznes with you,True
ORD164224,ID1463620735,2019-11-16,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",17770,76.24,-37.81873510000001,145.0003355,25,13403.74,Spring,False,1.0713,"it’s good it’s great. it came like new, would recommend this",True
ORD186454,ID0534016291,2019-11-05,Bakers,"[('Universe Note', 2), ('pearTV', 1)]",13210,89.15,-37.8194657,144.9985596,0,13299.15,Spring,True,1.094,not worth the money may have just got a bad one out of the bunch,False
